Image_ID,Pothole,Number of Potholes,Level,Unnamed: 4,FullImagePath
pothole_image_27762,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27762.jpg
pothole_image_2777,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2777.jpg
pothole_image_27780,1,4,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27780.jpg
pothole_image_2779,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2779.jpg
pothole_image_2780,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2780.jpg
pothole_image_27816,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27816.jpg
pothole_image_27831,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27831.jpg
pothole_image_27852,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27852.jpg
pothole_image_27858,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27858.jpg
pothole_image_27864,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27864.jpg
pothole_image_27866,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27866.jpg
pothole_image_27877,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27877.jpg
pothole_image_27916,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27916.jpg
pothole_image_27918,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27918.jpg
pothole_image_27962,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27962.jpg
pothole_image_2798,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2798.jpg
pothole_image_27998,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_27998.jpg
pothole_image_28003,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28003.jpg
pothole_image_2804,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2804.jpg
pothole_image_2805,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2805.jpg
pothole_image_28052,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28052.jpg
pothole_image_28059,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28059.jpg
pothole_image_28075,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28075.jpg
pothole_image_2809,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2809.jpg
pothole_image_2810,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2810.jpg
pothole_image_2811,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2811.jpg
pothole_image_2812,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2812.jpg
pothole_image_28126,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28126.jpg
pothole_image_2814,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2814.jpg
pothole_image_2815,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2815.jpg
pothole_image_2817,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2817.jpg
pothole_image_28171,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28171.jpg
pothole_image_2818,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2818.jpg
pothole_image_28232,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28232.jpg
pothole_image_2829,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2829.jpg
pothole_image_28310,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28310.jpg
pothole_image_28342,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28342.jpg
pothole_image_2837,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2837.jpg
pothole_image_2838,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2838.jpg
pothole_image_28386,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28386.jpg
pothole_image_28389,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28389.jpg
pothole_image_2839,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2839.jpg
pothole_image_28493,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28493.jpg
pothole_image_28499,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28499.jpg
pothole_image_2854,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2854.jpg
pothole_image_2855,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2855.jpg
pothole_image_28557,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28557.jpg
pothole_image_2856,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2856.jpg
pothole_image_2860,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2860.jpg
pothole_image_2867,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2867.jpg
pothole_image_2868,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2868.jpg
pothole_image_2869,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2869.jpg
pothole_image_28706,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28706.jpg
pothole_image_2880,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2880.jpg
pothole_image_2881,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2881.jpg
pothole_image_2882,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2882.jpg
pothole_image_28820,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28820.jpg
pothole_image_2883,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2883.jpg
pothole_image_2884,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2884.jpg
pothole_image_2886,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2886.jpg
pothole_image_28873,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28873.jpg
pothole_image_28935,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28935.jpg
pothole_image_28993,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_28993.jpg
pothole_image_2900,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2900.jpg
pothole_image_2902,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2902.jpg
pothole_image_2903,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2903.jpg
pothole_image_2904,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2904.jpg
pothole_image_2905,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2905.jpg
pothole_image_29109,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29109.jpg
pothole_image_29120,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29120.jpg
pothole_image_2916,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2916.jpg
pothole_image_2917,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2917.jpg
pothole_image_29190,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29190.jpg
pothole_image_29269,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29269.jpg
pothole_image_29270,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29270.jpg
pothole_image_29295,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29295.jpg
pothole_image_2931,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2931.jpg
pothole_image_2933,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2933.jpg
pothole_image_2935,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2935.jpg
pothole_image_2939,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2939.jpg
pothole_image_29391,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29391.jpg
pothole_image_29466,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29466.jpg
pothole_image_29476,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29476.jpg
pothole_image_2949,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2949.jpg
pothole_image_29490,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29490.jpg
pothole_image_2953,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2953.jpg
pothole_image_29539,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29539.jpg
pothole_image_2954,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2954.jpg
pothole_image_2955,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2955.jpg
pothole_image_29564,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29564.jpg
pothole_image_2957,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2957.jpg
pothole_image_2958,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2958.jpg
pothole_image_29634,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29634.jpg
pothole_image_29694,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29694.jpg
pothole_image_29757,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29757.jpg
pothole_image_29759,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29759.jpg
pothole_image_29789,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29789.jpg
pothole_image_29797,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29797.jpg
pothole_image_29825,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29825.jpg
pothole_image_29849,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29849.jpg
pothole_image_2985,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2985.jpg
pothole_image_2988,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2988.jpg
pothole_image_2989,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2989.jpg
pothole_image_2991,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2991.jpg
pothole_image_29913,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_29913.jpg
pothole_image_2992,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2992.jpg
pothole_image_3051,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3051.jpg
pothole_image_3052,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3052.jpg
pothole_image_3056,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3056.jpg
pothole_image_3057,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3057.jpg
pothole_image_3059,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3059.jpg
pothole_image_3065,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3065.jpg
pothole_image_3066,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3066.jpg
pothole_image_3093,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3093.jpg
pothole_image_3130,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3130.jpg
pothole_image_3132,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3132.jpg
pothole_image_3133,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3133.jpg
pothole_image_3134,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3134.jpg
pothole_image_3135,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3135.jpg
pothole_image_3136,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3136.jpg
pothole_image_3151,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3151.jpg
pothole_image_3182,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3182.jpg
pothole_image_3195,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3195.jpg
pothole_image_3256,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3256.jpg
pothole_image_3298,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3298.jpg
pothole_image_3375,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3375.jpg
pothole_image_3380,1,4,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3380.jpg
pothole_image_3387,1,4,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3387.jpg
pothole_image_3388,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3388.jpg
pothole_image_3396,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3396.jpg
pothole_image_3397,1,4,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3397.jpg
pothole_image_3408,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3408.jpg
pothole_image_3429,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3429.jpg
pothole_image_3430,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3430.jpg
pothole_image_3444,1,3,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3444.jpg
pothole_image_3455,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3455.jpg
pothole_image_3461,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3461.jpg
pothole_image_3476,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3476.jpg
pothole_image_3484,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3484.jpg
pothole_image_3489,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3489.jpg
pothole_image_3504,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3504.jpg
pothole_image_3514,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3514.jpg
pothole_image_3543,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3543.jpg
pothole_image_3549,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3549.jpg
pothole_image_3557,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3557.jpg
pothole_image_3608,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3608.jpg
pothole_image_3651,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3651.jpg
pothole_image_3657,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3657.jpg
pothole_image_3663,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3663.jpg
pothole_image_3664,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3664.jpg
pothole_image_3695,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3695.jpg
pothole_image_3716,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3716.jpg
pothole_image_3731,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3731.jpg
pothole_image_3732,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3732.jpg
pothole_image_3733,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3733.jpg
pothole_image_3735,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3735.jpg
pothole_image_3736,1,2,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3736.jpg
pothole_image_3742,1,1,A,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_3742.jpg
